ts,p_anom,pred,p_healthy,p_congestion_breach,p_tunnel_degradation,p_bgp_route_flap,p_vrf_leakage
2026-07-21 17:12:00+00:00,0.38289228081703186,healthy(gate),0.5504316687583923,0.0008604387403465807,0.012572523206472397,0.3256494700908661,0.11048590391874313
2026-07-21 17:12:30+00:00,0.4665621221065521,healthy(gate),0.8481197357177734,0.0004942277446389198,0.005132458172738552,0.04285626858472824,0.10339728742837906
2026-07-21 17:13:00+00:00,0.29907354712486267,healthy(gate),0.8783579468727112,0.0005458080559037626,0.002341466723009944,0.022737817838788033,0.096017025411129
2026-07-21 17:13:30+00:00,0.044799305498600006,healthy(gate),0.9718960523605347,0.00014402976376004517,0.0004960012156516314,0.011455327272415161,0.016008581966161728
2026-07-21 17:14:00+00:00,0.15532736480236053,healthy(gate),0.9071025848388672,0.0003420409047976136,0.0009873741073533893,0.061078693717718124,0.03048926405608654
2026-07-21 17:14:30+00:00,0.12325561046600342,healthy(gate),0.8629145622253418,0.00039159899461083114,0.005861165467649698,0.08502821624279022,0.04580451175570488
2026-07-21 17:15:00+00:00,0.1207597628235817,healthy(gate),0.9266628623008728,0.000337523699272424,0.006403513718396425,0.04454979673027992,0.022046305239200592
2026-07-21 17:15:30+00:00,0.025333313271403313,healthy(gate),0.9925001263618469,8.215482375817373e-05,0.00027317198691889644,0.002164197387173772,0.004980416968464851
2026-07-21 17:16:00+00:00,0.09894471615552902,healthy(gate),0.984433650970459,7.82510542194359e-05,0.00047666512546129525,0.011260740458965302,0.003750679548829794
2026-07-21 17:16:30+00:00,0.1839800626039505,healthy(gate),0.9821698069572449,0.0002654367999639362,0.0002517233369871974,0.013110166415572166,0.004202921409159899
2026-07-21 17:17:00+00:00,0.1847172975540161,healthy(gate),0.9819968342781067,0.00030231737764552236,0.0003587159444577992,0.013719589449465275,0.0036225607618689537
2026-07-21 17:17:30+00:00,0.39220941066741943,healthy(gate),0.9273384213447571,0.0004288639756850898,0.004774760454893112,0.04511960595846176,0.02233830839395523
2026-07-21 17:18:00+00:00,0.30145782232284546,healthy(gate),0.9317063689231873,0.0004770902160089463,0.0009037898271344602,0.05887157469987869,0.008041230030357838
2026-07-21 17:18:30+00:00,0.3878365457057953,healthy(gate),0.8006342053413391,0.0010130263399332762,0.0171436108648777,0.15329940617084503,0.027909720316529274
2026-07-21 17:19:00+00:00,0.4630877673625946,healthy(gate),0.8017123341560364,0.001339899841696024,0.007243512663990259,0.15501108765602112,0.034693121910095215
2026-07-21 17:19:30+00:00,0.2269323319196701,healthy(gate),0.9140574932098389,0.0006571742706000805,0.006744923070073128,0.05290769413113594,0.02563273347914219
2026-07-21 17:20:00+00:00,0.6691574454307556,tunnel_degradation,0.33684390783309937,0.004960992839187384,0.5361562967300415,0.02729746885597706,0.09474126994609833
2026-07-21 17:20:30+00:00,0.7046645283699036,tunnel_degradation,0.18939265608787537,0.003298545256257057,0.7401413917541504,0.0195806585252285,0.04758676886558533
2026-07-21 17:21:00+00:00,0.8509511351585388,tunnel_degradation,0.27363431453704834,0.004030132666230202,0.6623463034629822,0.0014087380841374397,0.05858054384589195
2026-07-21 17:21:30+00:00,0.5050076842308044,healthy,0.7235278487205505,0.003571724519133568,0.1172792837023735,0.0026658279821276665,0.1529553085565567
2026-07-21 17:22:00+00:00,0.3297135531902313,healthy(gate),0.9458851218223572,0.001078311470337212,0.03411342576146126,0.006353376898914576,0.012569780461490154
2026-07-21 17:22:30+00:00,0.43491294980049133,healthy(gate),0.9176098108291626,0.0015857043908908963,0.028955861926078796,0.018141109496355057,0.033707551658153534
2026-07-21 17:23:00+00:00,0.3311081528663635,healthy(gate),0.9464749097824097,0.001364798634313047,0.010952622629702091,0.018063461408019066,0.023144206032156944
2026-07-21 17:23:30+00:00,0.13313104212284088,healthy(gate),0.9740323424339294,0.0007617214578203857,0.003574400907382369,0.007632838562130928,0.013998656533658504
2026-07-21 17:24:00+00:00,0.09566766023635864,healthy(gate),0.9891440272331238,0.0004063827218487859,0.0010795205598697066,0.00445366557687521,0.004916373640298843
2026-07-21 17:24:30+00:00,0.09898402541875839,healthy(gate),0.9864723682403564,0.00010773837857414037,0.0008707933011464775,0.0067902132868766785,0.0057589090429246426
2026-07-21 17:25:00+00:00,0.09815909713506699,healthy(gate),0.9873716831207275,0.000135655005578883,0.0008167946944013238,0.004063821397721767,0.007612031884491444
2026-07-21 17:25:30+00:00,0.07888518273830414,healthy(gate),0.9875167012214661,7.930046558612958e-05,0.0010378732113167644,0.005356338806450367,0.006009725853800774
2026-07-21 17:26:00+00:00,0.05660390853881836,healthy(gate),0.9941304326057434,5.107398101245053e-05,0.0004985948908142745,0.0010184263810515404,0.0043013920076191425
2026-07-21 17:26:30+00:00,0.08527619391679764,healthy(gate),0.9884578585624695,0.00030126614728942513,0.0015657029580324888,0.004075219389051199,0.005599978379905224
2026-07-21 17:27:00+00:00,0.17261725664138794,healthy(gate),0.9701354503631592,0.00044623969006352127,0.005561063531786203,0.010016975924372673,0.013840245082974434
2026-07-21 17:27:30+00:00,0.29888540506362915,healthy(gate),0.9659245014190674,0.001892918604426086,0.007763382513076067,0.012594317086040974,0.011824870482087135
2026-07-21 17:28:00+00:00,0.4364263117313385,healthy(gate),0.30472734570503235,0.001649218495003879,0.6319110989570618,0.0008554417290724814,0.060856886208057404
2026-07-21 17:28:30+00:00,0.17514848709106445,healthy(gate),0.9376028776168823,0.0003216777404304594,0.0048663723282516,0.0016745952889323235,0.05553445592522621
2026-07-21 17:29:00+00:00,0.3956843912601471,healthy(gate),0.5504887700080872,0.003366586985066533,0.2599722146987915,0.002144481521099806,0.18402795493602753
2026-07-21 17:29:30+00:00,0.46479660272598267,healthy(gate),0.3679529130458832,0.0020744502544403076,0.5593255162239075,0.001130680670030415,0.06951647251844406
2026-07-21 17:30:00+00:00,0.38589558005332947,healthy(gate),0.8788687586784363,0.00093865767121315,0.055952802300453186,0.017431702464818954,0.04680812358856201
2026-07-21 17:30:30+00:00,0.2379879206418991,healthy(gate),0.9767679572105408,0.00019320739374961704,0.005143460817635059,0.007427680306136608,0.010467727668583393
2026-07-21 17:31:00+00:00,0.18917983770370483,healthy(gate),0.9621155858039856,0.0014081619447097182,0.001446220208890736,0.016254477202892303,0.018775593489408493
