fault_type,fault_start,breach_time,run_id
precursor_aborted,2026-07-19T07:26:50.629098+00:00,2026-07-19T07:27:18.044450+00:00,real_blind_compound_congestion_breach_20260719_1256_40m_nm01
congestion_breach,2026-07-19T07:30:12.489647+00:00,2026-07-19T07:43:00.923374+00:00,real_blind_compound_congestion_breach_20260719_1256_40m_cg01_e01_congestion_breach
vrf_leakage,2026-07-19T07:30:12.489937+00:00,2026-07-19T07:37:58.486839+00:00,real_blind_compound_congestion_breach_20260719_1256_40m_cg01_e02_vrf_leakage
