timestamp,probe_id,rtt_ms,rtt_min_ms,rtt_max_ms,packet_loss_pct,dst_addr,metric,source
2026-07-13T14:24:00+00:00,1011829,139.73919266666667,139.551004,140.10832,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:34+00:00,1011832,20.113411666666668,18.934418,20.791014,0.0,193.0.14.129,ping,ripe_atlas
2026-07-10T19:10:44+00:00,1011833,82.09046566666666,81.456912,82.807373,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:37+00:00,1011835,1.4807379999999999,1.282654,1.863569,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:19+00:00,1011838,22.738583000000002,22.425602,23.290977,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:26+00:00,1011839,13.099264333333332,13.003565,13.170213,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:37+00:00,1011841,269.646909,267.835557,270.797322,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:36+00:00,1011844,15.991507666666665,14.917799,16.818447,0.0,193.0.14.129,ping,ripe_atlas
2026-07-08T17:00:44+00:00,1011845,26.33933466666667,26.244788,26.412064,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:53+00:00,1011847,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:00+00:00,1011852,19.12660533333333,19.015394,19.222996,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:09+00:00,1011853,3.662442,3.380089,3.803907,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:14+00:00,1011855,30.395540999999998,19.449062,49.274597,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:10+00:00,1011856,22.950196666666667,22.82837,23.074613,0.0,193.0.14.129,ping,ripe_atlas
2026-07-11T08:12:21+00:00,1011860,55.940554666666664,52.735676,57.747012,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:31+00:00,1011861,187.28709966666668,183.972576,189.212838,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:15+00:00,1011862,95.82573733333334,95.762094,95.86412,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:44+00:00,1011865,4.28452,4.237974,4.370665,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:25+00:00,1011866,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:11+00:00,1011869,5.113831666666667,4.314564,6.504367,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:51+00:00,1011870,40.29705166666667,40.243513,40.328044,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:42+00:00,1011872,9.933774999999999,8.826668,10.655679,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:57+00:00,1011874,1.0970233333333332,1.058223,1.136653,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:36+00:00,1011880,37.804432999999996,37.790232,37.820091,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:36+00:00,1011882,3.072236,2.836799,3.231694,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:50+00:00,1011883,4.870414333333334,4.776648,4.970647,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:22+00:00,1011884,24.858808999999997,24.509036,25.280856,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:00+00:00,1011890,83.88329666666667,82.879434,85.525494,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:09+00:00,1011892,16.505193333333334,16.248662,16.736329,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:53+00:00,1011894,8.670244666666667,8.61442,8.740266,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:04+00:00,1011897,30.658818,29.39643,32.284122,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:41+00:00,1011900,47.79299766666666,47.767083,47.822696,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:32+00:00,1011901,4.083788333333334,3.425609,4.648927,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:46+00:00,1011902,84.48745133333333,80.442286,92.235159,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:31+00:00,1011904,15.643409,9.758003,23.687353,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:35+00:00,1011906,33.216348333333336,33.178706,33.237224,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:26+00:00,1011907,57.737435000000005,57.650435,57.882869,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:02+00:00,1011917,16.749086333333334,16.397254,17.068673,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:33+00:00,1011922,2.904669666666667,2.866077,2.977725,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:22+00:00,1011926,3.4455546666666668,3.404468,3.479709,0.0,193.0.14.129,ping,ripe_atlas
2026-07-08T10:14:05+00:00,1011929,37.753307,37.69866,37.843221,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:01+00:00,1011933,14.362096333333334,13.992486,14.876948,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:45+00:00,1011939,123.49382433333334,123.447317,123.545318,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:09+00:00,1011973,2.457463,1.772019,3.050055,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:29+00:00,1011976,23.399176999999998,22.045809,25.6635,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:20+00:00,1011977,11.736666666666665,11.619178,11.950533,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:03+00:00,1011978,90.593059,89.019905,93.099004,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:56+00:00,1011979,28.18571833333333,27.932533,28.590981,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:16:57+00:00,1011980,-1.0,-1.0,-1.0,,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:47+00:00,1011981,58.29191266666666,58.112756,58.648974,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:56+00:00,1011983,14.076451333333333,13.888243,14.293701,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:49+00:00,1011984,105.07837533333334,104.624277,105.942367,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:56+00:00,1011986,180.004408,179.614422,180.451707,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:22+00:00,1011988,0.31721266666666664,0.275193,0.342443,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:10+00:00,1011989,21.265353333333334,21.197089,21.325461,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:39+00:00,1011990,4.457267333333333,4.428919,4.49154,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:27+00:00,1011991,131.27753366666664,131.225323,131.336105,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:43+00:00,1011992,36.94698433333333,35.992573,38.8494,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:27+00:00,1011994,38.002333,37.884132,38.222855,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:20+00:00,1011995,8.727936666666666,8.668358,8.784967,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:32+00:00,1011996,27.793113,27.707613,27.936682,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:23+00:00,1011997,7.650681666666666,7.577103,7.746563,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:00+00:00,1011998,70.81393366666667,67.458945,74.128605,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:29+00:00,10120,25.719195000000003,25.533207,25.815176,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:52+00:00,1012000,172.23591066666665,172.151828,172.354166,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:42+00:00,1012004,7.557636333333334,7.224271,7.815672,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:51+00:00,1012005,93.239343,91.184851,95.868901,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:46+00:00,1012007,9.705540333333333,8.742046,11.624009,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:22+00:00,1012010,189.75748366666667,188.163675,190.565634,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:33+00:00,1012011,27.163169666666665,27.13793,27.180824,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:17+00:00,1012012,102.63187233333333,102.565466,102.741714,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:19:29+00:00,1012013,5.359234333333333,5.274791,5.424923,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:10+00:00,1012014,5.298378666666667,5.245518,5.396203,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:23+00:00,1012015,52.10801133333333,51.933606,52.396699,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:04+00:00,1012016,27.885813,27.860013,27.933195,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:17+00:00,1012017,25.767365333333334,20.777376,31.578013,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:44+00:00,1012018,13.233628333333334,13.200159,13.291732,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:57+00:00,1012020,27.688057,27.079616,28.72744,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:04+00:00,1012022,19.03531333333333,18.795837,19.449073,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:20:27+00:00,1012030,22.667646666666666,19.883736,24.132935,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:16+00:00,1012034,23.656301666666668,22.651661,25.437373,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:22:29+00:00,1012035,0.23037833333333335,0.216065,0.24889,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:32+00:00,1012037,173.29429733333333,173.257933,173.365559,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:24:59+00:00,1012039,7.853298333333334,7.643598,8.255728,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:21:56+00:00,1012042,2.7057473333333335,2.689497,2.723907,0.0,193.0.14.129,ping,ripe_atlas
2026-07-13T14:23:17+00:00,1012047,32.865736,32.381471,33.24282,0.0,193.0.14.129,ping,ripe_atlas
