timestamp,probe_id,rtt_ms,rtt_min_ms,rtt_max_ms,packet_loss_pct,dst_addr,metric,source,samples_in_minute
2026-07-08 05:31:00+05:30,1003684,38.86885966666666,38.842099,38.911771,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1005589,1.26952,1.189828,1.369942,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1007757,13.489528666666667,12.156355,15.171907,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1009211,299.7388793333333,299.710296,299.769573,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1010674,129.15510300000003,129.069394,129.287633,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1011740,36.956172,36.787949,37.281951,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1013158,49.463372,49.259151,49.684595,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1014345,14.113674333333334,14.007392,14.258316,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1015316,41.271054666666664,41.179356,41.353956,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:31:00+05:30,1016296,15.283871333333332,15.070385,15.442082,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,3147,60.887563666666665,55.564811,63.707916,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,7040,31.355386666666664,31.21773,31.479855,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,7767,26.971175666666664,26.96793,26.975065,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,12504,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,16430,6.865178666666666,6.822892,6.894057,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,21204,145.93534966666667,81.786706,252.760414,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,25746,18.392230333333334,18.269417,18.552522,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,29775,1.0094173333333334,0.899516,1.084838,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,34661,26.918105333333333,26.188486,27.383818,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,51482,49.317611,47.890583,51.546917,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,53429,119.76662499999999,119.185458,120.801292,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,55389,10.637875333333334,10.501209,10.851167,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,61014,32.622061333333335,32.479861,32.728365,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,62269,2.490978666666667,2.324536,2.592002,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,64712,16.497628333333335,16.367592,16.641772,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1000808,2.547426,2.454297,2.608979,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1003775,38.10096733333334,37.884564,38.240198,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1005626,23.534315333333335,23.511097,23.5484,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1007743,112.106698,111.947043,112.311122,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1009110,129.93700366666667,129.725897,130.087654,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1010468,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1011567,9.318274,9.295532,9.343724,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1013217,215.25197,215.21978,215.294717,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1014389,56.2477205,14.670062,97.825379,33.333333333333336,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1015352,1.7843093333333335,1.735456,1.868606,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:32:00+05:30,1016371,25.42294933333333,25.216767,25.8192,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,4405,233.260591,232.153391,234.266927,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,7104,0.9486116666666665,0.84136,1.135128,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,7693,4.613858333333333,4.599594,4.634036,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,12581,120.64805799999999,117.512295,126.574935,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,16312,43.371737333333336,43.250621,43.502158,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,20629,37.98851633333333,37.744196,38.142862,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,24982,11.076085333333333,11.044979,11.118864,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,29387,16.806703666666667,15.265614,19.325409,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,32788,41.330091,40.783831,41.989205,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,50557,25.896319333333334,25.781125,26.000875,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,52476,214.60543066666665,213.305208,215.80625,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,54463,11.610486666666667,10.846209,12.750417,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,60434,64.82572699999999,64.519066,65.209914,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,62075,120.71694233333334,111.300636,125.913103,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,64535,37.15169566666666,36.925942,37.377823,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1000813,302.86224466666664,302.822732,302.895307,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1003459,9.612175666666666,9.460201,9.750823,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1005058,6.481639333333334,6.396871,6.634102,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1006947,22.916411333333333,22.721507,23.071914,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1008670,3.315047,3.255198,3.428433,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1010241,9.677491666666667,8.465256,10.615658,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1011317,0.6305373333333333,0.525948,0.693182,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1013050,295.528923,295.387708,295.611557,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1014085,272.51184266666667,270.798215,275.307875,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1015069,20.003904666666667,19.951701,20.053701,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:33:00+05:30,1015988,19.374971333333335,19.245768,19.569513,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,868,33.03296666666667,28.87527,40.582664,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,6548,63.06852633333333,3.631536,181.77976,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,7322,5.838406,5.657995,6.049496,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,10916,99.95867266666666,99.752741,100.185802,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,13267,3.7941143333333334,3.719211,3.842006,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,17145,38.24778533333333,38.10384,38.43269,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,21464,3.818625666666667,3.651712,3.938577,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,25348,28.076517666666664,27.683846,28.404597,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,29670,18.791651666666667,18.487657,19.15025,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,33875,11.788952333333333,10.363954,13.998738,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,50808,68.567042,61.453959,79.526125,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,53121,23.771569333333332,23.543625,24.01825,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,54804,30.02519433333333,24.667833,33.667291,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,60741,-1.0,-1.0,-1.0,100.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,62089,4.810738333333333,4.636535,4.983048,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,64837,17.45537966666667,17.178426,17.944723,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1000702,11.966198666666665,11.877797,12.054529,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1003588,25.431023666666665,25.314554,25.56689,0.0,193.0.14.129,ping,ripe_atlas,1
2026-07-08 05:34:00+05:30,1005408,14.904771333333334,11.836927,17.299725,0.0,193.0.14.129,ping,ripe_atlas,1
