timestamp,host,bgp_flap_count,drop_out_rate,jitter_ms,latency_ms,packet_loss_pct,throughput_in_bps,throughput_out_bps,vrf_route_count,throughput_in_mbps,throughput_out_mbps,fault_type,run_id
2026-07-22T09:58:19+00:00,station1,910.0,0.0,0.023,0.261,0.0,583873.4,11683595.363636363,0.0,4.6709872,93.46876290909091,none,
2026-07-22T09:58:19+00:00,station2,,0.0,0.022,0.183,0.0,10564594.38181818,529293.1454545454,0.0,84.51675505454544,4.234345163636363,none,
2026-07-22T09:58:19+00:00,station3,,0.0,0.023,0.302,0.0,251.74545454545452,1294.0363636363634,,0.002013963636363636,0.010352290909090907,none,
2026-07-22T09:58:34+00:00,station1,910.0,0.0,0.032,0.265,0.0,360760.69090909086,7215844.199999999,0.0,2.886085527272727,57.726753599999995,none,
2026-07-22T09:58:34+00:00,station2,,0.0,1142.891,1152.493,0.0,6876739.472727272,345711.54545454547,0.0,55.01391578181818,2.7656923636363637,none,
2026-07-22T09:58:34+00:00,station3,,0.0,1147.568,1160.595,0.0,201.0181818181818,1080.090909090909,,0.0016081454545454545,0.008640727272727272,none,
2026-07-22T09:58:49+00:00,station1,910.0,0.0,0.0,3.098,90.0,455715.14545454545,9111731.854545454,0.0,3.6457211636363636,72.89385483636363,none,
2026-07-22T09:58:49+00:00,station2,,0.0,0.0,3.545,90.0,9111263.563636363,457787.1272727272,0.0,72.8901085090909,3.6622970181818175,none,
2026-07-22T09:58:49+00:00,station3,,0.0,1147.568,1160.595,100.0,224.07272727272726,1294.090909090909,,0.0017925818181818182,0.010352727272727272,none,
2026-07-22T09:59:04+00:00,station1,910.0,0.0,1445.127,2972.785,0.0,344184.2,6879437.363636363,0.0,2.7534736,55.035498909090904,none,
2026-07-22T09:59:04+00:00,station2,,0.0,1448.175,2965.83,0.0,7481401.363636363,375585.72727272724,0.0,59.85121090909091,3.0046858181818177,none,
2026-07-22T09:59:04+00:00,station3,,0.0,1443.181,2974.967,0.0,194.23636363636362,1076.3454545454545,,0.001553890909090909,0.008610763636363636,none,
2026-07-22T09:59:19+00:00,station1,910.0,0.0,1750.36,3264.43,0.0,541574.4181818182,10833182.854545454,0.0,4.332595345454545,86.66546283636363,none,
2026-07-22T09:59:19+00:00,station2,,0.0,1745.338,3279.293,100.0,11949131.927272728,598823.9454545454,0.0,95.59305541818182,4.790591563636363,none,
2026-07-22T09:59:19+00:00,station3,,0.0,835.232,4799.094,100.0,225.49090909090907,1297.4,,0.0018039272727272725,0.0103792,none,
2026-07-22T09:59:34+00:00,station1,910.0,0.0,1750.36,3264.43,100.0,558071.3818181817,11173796.327272726,0.0,4.464571054545454,89.3903706181818,none,
2026-07-22T09:59:34+00:00,station2,,0.0,0.258,2.249,0.0,11173539.563636363,520424.94545454544,0.0,89.3883165090909,4.163399563636363,none,
2026-07-22T09:59:34+00:00,station3,,0.0,1445.413,3069.561,0.0,192.76363636363632,1082.7636363636364,,0.0015421090909090906,0.00866210909090909,none,
2026-07-22T09:59:49+00:00,station1,910.0,0.0,0.167,2.515,0.0,553352.0727272726,12555279.436363636,0.0,4.426816581818181,100.44223549090908,none,
2026-07-22T09:59:49+00:00,station2,,0.0,0.727,3.038,0.0,12553271.6,554594.3272727273,0.0,100.4261728,4.436754618181818,none,
2026-07-22T09:59:49+00:00,station3,,0.0,2940.854,5390.818,0.0,248.3272727272727,1299.381818181818,,0.0019866181818181815,0.010395054545454545,none,
2026-07-22T10:00:04+00:00,station1,910.0,0.0,0.242,2.624,0.0,441609.0909090909,10320080.436363636,0.0,3.532872727272727,82.56064349090909,none,
2026-07-22T10:00:04+00:00,station2,,0.0,0.695,2.501,0.0,10318948.236363636,442957.70909090905,0.0,82.5515858909091,3.5436616727272723,none,
2026-07-22T10:00:04+00:00,station3,,0.0,930.647,1468.468,0.0,200.7090909090909,1080.6909090909091,,0.0016056727272727271,0.008645527272727273,none,
