fault_type,fault_start,breach_time,run_id
precursor_aborted,2026-07-16T18:15:52.219566+00:00,2026-07-16T18:16:48.794900+00:00,real_control_fp_check_nm01
precursor_aborted,2026-07-16T18:21:22.011595+00:00,2026-07-16T18:21:56.222545+00:00,real_control_fp_check_nm02
precursor_aborted,2026-07-16T18:25:57.091425+00:00,2026-07-16T18:26:52.385812+00:00,real_control_fp_check_nm03
precursor_aborted,2026-07-16T18:35:08.920562+00:00,2026-07-16T18:35:49.253284+00:00,real_control_fp_check_nm04
