timestamp,host,bgp_update_rate,drop_out_rate,jitter_ms,latency_ms,packet_loss_pct,throughput_in_bps,throughput_out_bps,throughput_in_mbps,throughput_out_mbps,fault_type,event_phase,circumstance_label,run_id
2026-07-15T19:18:49+00:00,station1,,0.0,0.066,0.778,0.0,334336.7454545454,6651997.69090909,2.6746939636363636,53.215981527272724,none,none,healthy,
2026-07-15T19:18:49+00:00,station2,,0.0,0.04,0.729,0.0,6650460.418181818,335405.0181818182,53.20368334545454,2.6832401454545454,none,none,healthy,
2026-07-15T19:18:49+00:00,station3,,0.0,0.332,1.967,0.0,198.54545454545453,1086.1818181818182,0.0015883636363636362,0.008689454545454545,none,none,healthy,
2026-07-15T19:19:04+00:00,station1,,0.0,1.512,1.828,0.0,445707.2909090909,8886256.254545454,3.565658327272727,71.09005003636364,none,none,healthy,
2026-07-15T19:19:04+00:00,station2,,0.0,1.277,1.578,0.0,8884943.363636363,447009.5272727272,71.07954690909091,3.576076218181818,none,none,healthy,
2026-07-15T19:19:04+00:00,station3,,0.0,0.492,2.283,0.0,247.89090909090908,1295.4181818181817,0.0019831272727272725,0.010363345454545453,none,none,healthy,
2026-07-15T19:19:19+00:00,station1,,0.0,0.043,0.756,0.0,509026.19999999995,10155422.781818181,4.0722096,81.24338225454545,none,none,healthy,
2026-07-15T19:19:19+00:00,station2,,0.0,0.141,0.843,0.0,10154274.345454544,510058.90909090906,81.23419476363635,4.080471272727272,none,none,healthy,
2026-07-15T19:19:19+00:00,station3,,0.0,0.293,2.185,0.0,200.0,1083.9090909090908,0.0016,0.008671272727272725,none,none,healthy,
2026-07-15T19:19:34+00:00,station1,,0.0,0.017,0.246,0.0,610375.0,12194350.436363636,4.883,97.55480349090908,none,none,healthy,
2026-07-15T19:19:34+00:00,station2,,0.0,0.004,0.302,0.0,12193037.618181817,611722.8181818181,97.54430094545454,4.893782545454545,none,none,healthy,
2026-07-15T19:19:34+00:00,station3,,0.0,0.017,0.195,0.0,246.94545454545454,1305.8727272727272,0.0019755636363636363,0.010446981818181817,none,none,healthy,
2026-07-15T19:19:49+00:00,station1,,0.0,1.169,5.621,0.0,444681.08589715615,8864226.816495745,3.5574486871772493,70.91381453196595,none,none,healthy,
2026-07-15T19:19:49+00:00,station2,,0.0,1.404,6.068,0.0,8862023.763636362,445710.9272727272,70.8961901090909,3.5656874181818177,none,none,healthy,
2026-07-15T19:19:49+00:00,station3,,0.0,0.017,0.195,0.0,203.96363636363634,1095.0181818181816,0.0016317090909090907,0.008760145454545452,none,none,healthy,
2026-07-15T19:20:04+00:00,station1,,0.0,3.016,5.448,0.0,557169.8514572462,11097714.787003873,4.457358811657969,88.78171829603099,none,none,healthy,
2026-07-15T19:20:04+00:00,station2,,0.0,2.477,6.481,0.0,11096047.654545454,558448.1818181818,88.76838123636364,4.467585454545454,none,none,healthy,
2026-07-15T19:20:04+00:00,station3,,0.0,0.0,820.013,90.0,247.85454545454544,1330.4363636363635,0.0019828363636363636,0.010643490909090907,none,none,healthy,
2026-07-15T19:20:19+00:00,station1,,0.0,0.743,6.933,0.0,445358.48439119285,8862489.936546607,3.562867875129543,70.89991949237286,none,none,healthy,
2026-07-15T19:20:19+00:00,station2,,0.0,0.703,6.946,0.0,8861984.363636363,446455.14545454545,70.8958749090909,3.5716411636363636,none,none,healthy,
2026-07-15T19:20:19+00:00,station3,,0.0,0.0,820.013,90.0,208.38181818181818,1112.090909090909,0.0016670545454545453,0.008896727272727271,none,none,healthy,
2026-07-15T19:20:34+00:00,station1,,0.0,1.762,6.266,0.0,618151.4909090908,12310143.49090909,4.945211927272727,98.48114792727272,none,none,healthy,
2026-07-15T19:20:34+00:00,station2,,0.0,1.6,6.389,0.0,12308432.181818182,619380.1454545454,98.46745745454545,4.955041163636363,none,none,healthy,
2026-07-15T19:20:34+00:00,station3,,0.0,1219.17,2142.154,0.0,256.5090909090909,1328.9818181818182,0.002052072727272727,0.010631854545454546,none,none,healthy,
2026-07-15T19:20:49+00:00,station1,,0.0,0.019,0.276,0.0,503305.6727272727,10037440.781818181,4.026445381818181,80.29952625454546,none,none,healthy,
2026-07-15T19:20:49+00:00,station2,,0.0,0.048,0.185,0.0,10036141.563636363,504364.309090909,80.2891325090909,4.034914472727272,none,none,healthy,
2026-07-15T19:20:49+00:00,station3,,0.0,0.024,0.287,0.0,234.58181818181816,1105.9818181818182,0.0018766545454545454,0.008847854545454545,none,none,healthy,
2026-07-15T19:21:04+00:00,station1,,0.0,1.026,1.747,0.0,557274.4727272727,11105338.872727271,4.458195781818182,88.84271098181817,none,none,healthy,
2026-07-15T19:21:04+00:00,station2,,0.0,1.305,1.695,0.0,11104111.854545454,558561.3272727273,88.83289483636362,4.468490618181818,none,none,healthy,
2026-07-15T19:21:04+00:00,station3,,0.0,0.308,0.892,0.0,256.6909090909091,1305.290909090909,0.0020535272727272725,0.010442327272727273,none,none,healthy,
2026-07-15T19:21:19+00:00,station1,,0.0,0.776,1.231,0.0,444826.9272727272,8870465.345454546,3.5586154181818177,70.96372276363637,none,none,healthy,
2026-07-15T19:21:19+00:00,station2,,0.0,0.788,1.292,0.0,8869569.109090907,445915.2545454545,70.95655287272726,3.567322036363636,none,none,healthy,
2026-07-15T19:21:19+00:00,station3,,0.0,0.307,0.905,0.0,193.8181818181818,1079.9636363636362,0.0015505454545454544,0.00863970909090909,none,none,healthy,
2026-07-15T19:21:34+00:00,station1,,0.0,1.225,1.619,0.0,556766.7090909091,11105027.47272727,4.454133672727273,88.84021978181816,none,none,healthy,
2026-07-15T19:21:34+00:00,station2,,0.0,1.833,1.979,0.0,11103640.709090909,558061.4909090908,88.82912567272727,4.464491927272727,none,none,healthy,
2026-07-15T19:21:34+00:00,station3,,0.0,0.033,0.61,0.0,238.54545454545453,1300.3272727272727,0.0019083636363636362,0.010402618181818181,none,none,healthy,
2026-07-15T19:21:49+00:00,station1,,0.0,0.061,0.783,0.0,558974.5636363636,11169103.309090909,4.471796509090908,89.35282647272727,none,none,healthy,
2026-07-15T19:21:49+00:00,station2,,0.0,0.072,0.791,0.0,11167992.49090909,560066.2545454545,89.34393992727273,4.4805300363636364,none,none,healthy,
2026-07-15T19:21:49+00:00,station3,,0.0,0.053,0.632,0.0,196.65454545454543,1083.7454545454543,0.0015732363636363634,0.008669963636363635,none,none,healthy,
2026-07-15T19:22:04+00:00,station1,,0.0,0.136,0.92,0.0,556555.7636363636,11103190.436363636,4.452446109090908,88.82552349090909,none,none,healthy,
2026-07-15T19:22:04+00:00,station2,,0.0,0.151,0.885,0.0,11101807.109090907,557865.3636363636,88.81445687272726,4.462922909090909,none,none,healthy,
2026-07-15T19:22:04+00:00,station3,,0.0,0.038,0.701,0.0,233.27272727272728,1298.8181818181815,0.0018661818181818183,0.010390545454545453,none,none,healthy,
2026-07-15T19:22:19+00:00,station1,,0.0,0.049,0.999,0.0,444856.86491990474,8870715.129916178,3.558854919359238,70.96572103932942,none,none,healthy,
2026-07-15T19:22:19+00:00,station2,,0.0,0.149,0.979,0.0,8869027.581818182,445911.39999999997,70.95222065454546,3.5672911999999997,none,none,healthy,
2026-07-15T19:22:19+00:00,station3,,0.0,0.222,0.913,0.0,192.7272727272727,1079.490909090909,0.0015418181818181815,0.008635927272727273,none,none,healthy,
2026-07-15T19:22:34+00:00,station1,,0.0,0.171,0.837,0.0,556802.3090909091,11105043.927272728,4.454418472727273,88.84035141818183,none,none,healthy,
2026-07-15T19:22:34+00:00,station2,,0.0,0.16,0.892,0.0,11103506.49090909,558101.0181818182,88.82805192727272,4.464808145454546,none,none,healthy,
2026-07-15T19:22:34+00:00,station3,,0.0,0.088,0.844,0.0,230.18181818181816,1297.6,0.0018414545454545452,0.010380799999999999,none,none,healthy,
2026-07-15T19:22:49+00:00,station1,,0.0,0.126,0.991,0.0,498342.5272727272,9937125.218181817,3.9867402181818177,79.49700174545454,none,none,healthy,
2026-07-15T19:22:49+00:00,station2,,0.0,0.177,0.767,0.0,9936006.6,499430.8727272727,79.48805279999999,3.9954469818181813,none,none,healthy,
2026-07-15T19:22:49+00:00,station3,,0.0,0.198,0.849,0.0,193.56363636363633,1083.6181818181817,0.0015485090909090906,0.008668945454545454,none,none,healthy,
2026-07-15T19:23:04+00:00,station1,,0.0,0.052,0.217,0.0,621818.8578389484,12417105.725350447,4.974550862711587,99.33684580280358,none,none,healthy,
2026-07-15T19:23:04+00:00,station2,,0.0,0.054,0.211,0.0,12415653.036363635,623124.1454545454,99.32522429090908,4.984993163636363,none,none,healthy,
2026-07-15T19:23:04+00:00,station3,,0.0,0.023,0.233,0.0,233.3090909090909,1297.2727272727273,0.0018664727272727274,0.010378181818181818,none,none,healthy,
2026-07-15T19:23:19+00:00,station1,,0.0,0.017,0.255,0.0,398157.6545454545,7948451.527272727,3.185261236363636,63.58761221818182,none,none,healthy,
2026-07-15T19:23:19+00:00,station2,,0.0,0.024,0.235,0.0,7946950.636363636,399229.98181818175,63.575605090909086,3.193839854545454,none,none,healthy,
2026-07-15T19:23:19+00:00,station3,,0.0,0.071,0.27,0.0,194.29090909090908,1079.3636363636363,0.0015543272727272727,0.00863490909090909,none,none,healthy,
2026-07-15T19:23:34+00:00,station1,,0.0,0.209,20.461,25.0,436018.5272727272,8779029.163636362,3.4881482181818178,70.2322333090909,none,none,healthy,
2026-07-15T19:23:34+00:00,station2,,0.0,0.216,20.463,0.0,8777395.927272728,437091.23636363633,70.21916741818183,3.4967298909090907,none,none,healthy,
2026-07-15T19:23:34+00:00,station3,,0.0,0.113,20.426,0.0,234.94545454545454,1299.0181818181816,0.0018795636363636364,0.010392145454545452,none,none,healthy,
2026-07-15T19:23:49+00:00,station1,,0.0,0.22,20.457,0.0,217406.88689707834,5614605.912404778,1.7392550951766268,44.91684729923823,none,none,healthy,
2026-07-15T19:23:49+00:00,station2,,0.0,0.162,20.419,0.0,5613543.709090908,218273.12727272726,44.90834967272726,1.7461850181818181,none,none,healthy,
2026-07-15T19:23:49+00:00,station3,,0.0,0.088,20.273,0.0,198.3272727272727,1084.7818181818182,0.0015866181818181817,0.008678254545454546,none,none,healthy,
2026-07-15T19:24:04+00:00,station1,,0.0,0.188,20.408,0.0,164078.09090909088,6959460.5636363635,1.3126247272727272,55.67568450909091,none,none,healthy,
2026-07-15T19:24:04+00:00,station2,,0.0,0.1,20.448,0.0,6957884.399999999,165156.61818181816,55.663075199999994,1.3212529454545454,none,none,healthy,
2026-07-15T19:24:04+00:00,station3,,0.0,0.12,20.419,0.0,233.38181818181818,1299.0727272727272,0.0018670545454545454,0.010392581818181817,none,none,healthy,
2026-07-15T19:24:19+00:00,station1,,0.0,0.169,20.383,25.0,121569.72727272726,7324638.509090909,0.9725578181818181,58.59710807272727,none,none,healthy,
2026-07-15T19:24:19+00:00,station2,,0.0,0.15,20.299,0.0,7323299.345454545,122355.03636363636,58.586394763636356,0.9788402909090909,none,none,healthy,
2026-07-15T19:24:19+00:00,station3,,0.0,0.148,20.366,0.0,197.1272727272727,1080.7272727272727,0.0015770181818181815,0.008645818181818182,none,none,healthy,
2026-07-15T19:24:34+00:00,station1,,0.0,0.121,0.941,0.0,89730.96714366238,8124918.577376948,0.7178477371492991,64.99934861901558,none,none,healthy,
2026-07-15T19:24:34+00:00,station2,,0.0,0.1,0.812,0.0,8122852.763636363,90921.12727272726,64.9828221090909,0.7273690181818181,none,none,healthy,
2026-07-15T19:24:34+00:00,station3,,0.0,0.101,0.71,0.0,233.38181818181818,1297.709090909091,0.0018670545454545454,0.010381672727272728,none,none,healthy,
2026-07-15T19:24:49+00:00,station1,,0.0,0.171,0.797,0.0,191561.05454545454,7766414.927272727,1.5324884363636362,62.13131941818182,none,none,healthy,
2026-07-15T19:24:49+00:00,station2,,0.0,0.098,0.878,0.0,7764679.963636364,192537.47272727272,62.11743970909091,1.5402997818181818,none,none,healthy,
2026-07-15T19:24:49+00:00,station3,,0.0,0.183,0.835,0.0,196.76363636363632,1082.9999999999998,0.0015741090909090906,0.008663999999999998,none,none,healthy,
2026-07-15T19:25:04+00:00,station1,,0.0,0.31,0.948,0.0,408715.5636363636,10931840.145454545,3.2697245090909086,87.45472116363635,none,none,healthy,
2026-07-15T19:25:04+00:00,station2,,0.0,1.032,1.498,0.0,10930186.98181818,409917.2,87.44149585454545,3.2793376000000003,none,none,healthy,
2026-07-15T19:25:04+00:00,station3,,0.0,0.285,0.807,0.0,233.38181818181818,1297.7636363636364,0.0018670545454545454,0.010382109090909091,none,none,healthy,
2026-07-15T19:25:19+00:00,station1,,0.0,0.041,0.735,0.0,487481.7454545454,10101634.254545454,3.8998539636363634,80.81307403636363,none,none,healthy,
2026-07-15T19:25:19+00:00,station2,,0.0,0.145,0.939,0.0,10100285.6,488576.19999999995,80.8022848,3.9086095999999997,none,none,healthy,
2026-07-15T19:25:19+00:00,station3,,0.0,0.065,0.661,0.0,194.36363636363635,1081.1090909090908,0.0015549090909090907,0.008648872727272727,none,none,healthy,
2026-07-15T19:25:34+00:00,station1,,0.0,0.036,0.265,0.0,624375.843197149,12554897.616320299,4.995006745577192,100.43918093056239,none,none,healthy,
2026-07-15T19:25:34+00:00,station2,,0.0,0.034,0.219,0.0,12553297.618181817,625674.2909090909,100.42638094545454,5.005394327272727,none,none,healthy,
2026-07-15T19:25:34+00:00,station3,,0.0,0.065,0.248,0.0,233.38181818181818,1298.7272727272725,0.0018670545454545454,0.01038981818181818,none,none,healthy,
2026-07-15T19:25:49+00:00,station1,,0.0,0.128,2.33,0.0,440746.29552189953,8869967.946037345,3.5259703641751963,70.95974356829876,none,none,healthy,
2026-07-15T19:25:49+00:00,station2,,0.0,1.389,2.717,0.0,8868850.272727272,441839.70909090905,70.95080218181818,3.534717672727272,none,none,healthy,
2026-07-15T19:25:49+00:00,station3,,0.0,1148.152,1161.391,0.0,195.67272727272726,1086.3636363636363,0.001565381818181818,0.00869090909090909,none,none,healthy,
2026-07-15T19:26:04+00:00,station1,,0.0,0.172,1.803,0.0,544730.3056196935,11104426.194934823,4.357842444957548,88.83540955947858,none,none,healthy,
2026-07-15T19:26:04+00:00,station2,,0.0,0.433,1.84,0.0,11103425.618181817,546058.9454545454,88.82740494545453,4.368471563636364,none,none,healthy,
2026-07-15T19:26:04+00:00,station3,,0.0,0.0,819.987,90.0,217.38181818181818,1299.6727272727271,0.0017390545454545453,0.010397381818181816,none,none,healthy,
2026-07-15T19:26:19+00:00,station1,,0.0,0.389,1.87,0.0,429796.4545454545,8871310.327272726,3.4383716363636356,70.9704826181818,none,none,healthy,
2026-07-15T19:26:19+00:00,station2,,0.0,0.207,1.913,0.0,8870667.836363636,430888.69090909086,70.96534269090908,3.447109527272727,none,none,healthy,
2026-07-15T19:26:19+00:00,station3,,0.0,0.0,819.987,100.0,166.14545454545453,1090.5454545454545,0.0013291636363636362,0.008724363636363636,none,none,healthy,
2026-07-15T19:26:34+00:00,station1,,0.0,0.297,1.734,0.0,574509.5818181818,11955933.363636363,4.596076654545454,95.64746690909091,none,none,healthy,
2026-07-15T19:26:34+00:00,station2,,0.0,0.121,1.846,0.0,11954934.67272727,575822.509090909,95.63947738181815,4.606580072727272,none,none,healthy,
2026-07-15T19:26:34+00:00,station3,,0.0,0.0,819.987,100.0,233.63636363636363,1321.6545454545453,0.001869090909090909,0.010573236363636362,none,none,healthy,
2026-07-15T19:26:49+00:00,station1,,0.0,0.039,0.226,0.0,498044.60243286,10399147.444406059,3.9843568194628802,83.19317955524846,none,none,healthy,
2026-07-15T19:26:49+00:00,station2,,0.0,0.028,0.189,0.0,10397345.909090908,499086.7636363636,83.17876727272727,3.992694109090909,none,none,healthy,
2026-07-15T19:26:49+00:00,station3,,0.0,0.026,0.228,0.0,224.54545454545453,1109.4727272727273,0.0017963636363636363,0.008875781818181818,none,none,healthy,
2026-07-15T19:27:04+00:00,station1,,0.0,0.211,0.909,0.0,427388.67272727273,8879461.636363635,3.4191093818181817,71.03569309090908,none,none,healthy,
2026-07-15T19:27:04+00:00,station2,,0.0,0.686,1.439,0.0,8877923.909090908,428667.72727272724,71.02339127272727,3.429341818181818,none,none,healthy,
2026-07-15T19:27:04+00:00,station3,,0.0,0.565,2.523,0.0,272.3272727272727,1324.3272727272727,0.002178618181818182,0.01059461818181818,none,none,healthy,
2026-07-15T19:27:19+00:00,station1,,0.0,0.804,1.345,0.0,325039.43636363634,6644499.8545454545,2.600315490909091,53.155998836363636,none,none,healthy,
2026-07-15T19:27:19+00:00,station2,,0.0,1.303,1.626,0.0,6642880.236363635,326112.0909090909,53.14304189090908,2.608896727272727,none,none,healthy,
2026-07-15T19:27:19+00:00,station3,,0.0,0.274,2.19,0.0,202.29090909090908,1079.0363636363636,0.0016183272727272728,0.00863229090909091,none,none,healthy,
2026-07-15T19:27:34+00:00,station1,,0.0,0.811,1.334,0.0,441703.43636363634,8877660.999999998,3.533627490909091,71.02128799999998,none,none,healthy,
2026-07-15T19:27:34+00:00,station2,,0.0,1.254,1.87,0.0,8875484.999999998,442972.41818181815,71.00387999999998,3.543779345454545,none,none,healthy,
2026-07-15T19:27:34+00:00,station3,,0.0,0.439,2.207,0.0,260.98181818181814,1303.890909090909,0.0020878545454545453,0.010431127272727271,none,none,healthy,
2026-07-15T19:27:49+00:00,station1,,0.0,0.089,0.844,0.0,483421.7636363636,9651782.327272726,3.867374109090909,77.21425861818182,none,none,healthy,
2026-07-15T19:27:49+00:00,station2,,0.0,0.028,0.805,0.0,9650526.818181816,484510.9636363636,77.20421454545453,3.876087709090909,none,none,healthy,
2026-07-15T19:27:49+00:00,station3,,0.0,0.144,2.032,0.0,201.74545454545452,1087.6909090909091,0.0016139636363636362,0.008701527272727274,none,none,healthy,
2026-07-15T19:28:04+00:00,station1,,0.0,0.078,0.269,0.0,634753.9591628939,12693078.40142548,5.078031673303151,101.54462721140385,none,none,healthy,
2026-07-15T19:28:04+00:00,station2,,0.0,0.02,0.197,0.0,12691490.454545455,636035.9818181818,101.53192363636364,5.088287854545454,none,none,healthy,
2026-07-15T19:28:04+00:00,station3,,0.0,0.049,0.263,0.0,239.9272727272727,1302.109090909091,0.0019194181818181816,0.010416872727272729,none,none,healthy,
2026-07-15T19:28:19+00:00,station1,,0.0,0.072,0.856,0.0,444386.5636363636,8871917.454545455,3.5550925090909087,70.97533963636364,none,none,healthy,
2026-07-15T19:28:19+00:00,station2,,0.0,0.401,1.031,0.0,8870472.927272728,445459.41818181815,70.96378341818182,3.5636753454545453,none,none,healthy,
2026-07-15T19:28:19+00:00,station3,,0.0,0.235,0.805,0.0,197.23636363636362,1080.9636363636362,0.0015778909090909089,0.00864770909090909,none,none,healthy,
2026-07-15T19:28:34+00:00,station1,,0.0,0.215,0.777,0.0,555011.4727272727,11106292.890909089,4.4400917818181815,88.85034312727271,none,none,healthy,
2026-07-15T19:28:34+00:00,station2,,0.0,0.006,0.671,0.0,11105213.036363635,556317.4545454545,88.84170429090908,4.450539636363636,none,none,healthy,
2026-07-15T19:28:34+00:00,station3,,0.0,0.222,0.803,0.0,235.56363636363633,1298.5636363636363,0.0018845090909090907,0.01038850909090909,none,none,healthy,
2026-07-15T19:28:49+00:00,station1,,0.0,0.093,0.699,0.0,442705.1475535029,8872041.002236485,3.541641180428023,70.97632801789189,none,none,healthy,
2026-07-15T19:28:49+00:00,station2,,0.0,0.128,0.879,0.0,8870349.472727273,443765.309090909,70.96279578181819,3.550122472727272,none,none,healthy,
2026-07-15T19:28:49+00:00,station3,,0.0,0.51,0.964,0.0,198.87272727272727,1082.6545454545453,0.0015909818181818183,0.008661236363636363,none,none,healthy,
2026-07-15T19:29:04+00:00,station1,,0.0,0.079,0.778,0.0,588409.6834603007,11817104.216286978,4.707277467682405,94.53683373029583,none,none,healthy,
2026-07-15T19:29:04+00:00,station2,,0.0,0.808,1.338,0.0,11815680.563636363,589730.4363636363,94.5254445090909,4.7178434909090905,none,none,healthy,
2026-07-15T19:29:04+00:00,station3,,0.0,0.376,0.84,0.0,235.56363636363633,1298.709090909091,0.0018845090909090907,0.010389672727272727,none,none,healthy,
2026-07-15T19:29:19+00:00,station1,,0.0,0.038,0.215,0.0,523229.6545454545,10524842.309090909,4.185837236363636,84.19873847272727,none,none,healthy,
2026-07-15T19:29:19+00:00,station2,,0.0,0.035,0.241,0.0,10523678.38181818,524315.3636363636,84.18942705454545,4.194522909090909,none,none,healthy,
2026-07-15T19:29:19+00:00,station3,,0.0,0.057,0.292,0.0,193.49090909090907,1080.7090909090907,0.0015479272727272726,0.008645672727272726,none,none,healthy,
2026-07-15T19:29:34+00:00,station1,,0.0,0.303,1.764,0.0,553949.7645497355,11105586.66206069,4.4315981163978835,88.84469329648552,none,none,healthy,
2026-07-15T19:29:34+00:00,station2,,0.0,0.341,1.796,0.0,11103766.163636362,555247.3090909091,88.83012930909089,4.441978472727273,none,none,healthy,
2026-07-15T19:29:34+00:00,station3,,0.0,1441.964,2964.66,0.0,231.38181818181818,1297.9818181818182,0.0018510545454545454,0.010383854545454546,none,none,healthy,
2026-07-15T19:29:49+00:00,station1,,0.0,0.117,2.089,0.0,443880.26619633794,8873408.51319163,3.5510421295707033,70.98726810553303,none,none,healthy,
