timestamp,host,drop_out_rate,jitter_ms,latency_ms,packet_loss_pct,throughput_in_bps,throughput_out_bps,throughput_in_mbps,throughput_out_mbps,fault_type,run_id
2026-07-18T12:22:44+00:00,station1,0.0,0.03,0.803,0.0,441417.5636363636,8868425.727272727,3.5313405090909087,70.9474058181818,none,
2026-07-18T12:22:44+00:00,station2,0.0,0.154,0.927,0.0,8867702.6,442568.5272727272,70.9416208,3.5405482181818178,none,
2026-07-18T12:22:44+00:00,station3,0.0,0.183,0.74,0.0,204.1090909090909,1087.8,0.0016328727272727271,0.008702399999999999,none,
2026-07-18T12:22:59+00:00,station1,0.0,0.515,0.625,0.0,656557.9454545454,13223556.945454543,5.252463563636364,105.78845556363635,none,
2026-07-18T12:22:59+00:00,station2,0.0,0.484,0.624,0.0,13222580.054545455,658169.2545454545,105.78064043636364,5.265354036363636,none,
2026-07-18T12:22:59+00:00,station3,0.0,0.159,0.391,0.0,237.74545454545452,1305.381818181818,0.0019019636363636363,0.010443054545454545,none,
2026-07-18T12:23:14+00:00,station1,0.0,0.129,0.986,0.0,465294.5818181818,9788046.09090909,3.7223566545454543,78.30436872727272,none,
2026-07-18T12:23:14+00:00,station2,0.0,0.494,1.083,0.0,9786780.09090909,466418.63636363635,78.29424072727272,3.7313490909090907,none,
2026-07-18T12:23:14+00:00,station3,0.0,0.374,2.06,0.0,200.03636363636363,1088.6727272727271,0.001600290909090909,0.008709381818181816,none,
2026-07-18T12:23:29+00:00,station1,0.0,0.702,1.166,0.0,577687.6363636364,12023273.763636362,4.621501090909091,96.1861901090909,none,
2026-07-18T12:23:29+00:00,station2,0.0,0.794,1.387,0.0,12021748.345454544,579026.8727272727,96.17398676363635,4.632214981818182,none,
2026-07-18T12:23:29+00:00,station3,0.0,0.571,2.569,0.0,233.9272727272727,1303.6909090909091,0.0018714181818181817,0.010429527272727274,none,
2026-07-18T12:23:44+00:00,station1,0.0,0.418,1.675,0.0,467699.9872729586,9793227.232232142,3.741599898183669,78.34581785785714,none,
2026-07-18T12:23:44+00:00,station2,0.0,0.599,1.337,0.0,9792231.509090908,468766.8181818182,78.33785207272726,3.7501345454545456,none,
2026-07-18T12:23:44+00:00,station3,0.0,0.175,2.267,0.0,198.38181818181818,1086.6909090909091,0.0015870545454545453,0.008693527272727273,none,
2026-07-18T12:23:59+00:00,station1,0.0,0.762,1.29,0.0,580582.2287677958,12028539.482536046,4.644657830142367,96.22831586028836,none,
2026-07-18T12:23:59+00:00,station2,0.0,1.163,1.521,0.0,12026904.781818181,581686.8363636363,96.21523825454545,4.65349469090909,none,
2026-07-18T12:23:59+00:00,station3,0.0,0.653,2.172,0.0,237.74545454545452,1304.0727272727272,0.0019019636363636363,0.010432581818181817,none,
2026-07-18T12:24:14+00:00,station1,0.0,0.037,0.265,0.0,545747.2545454545,10929630.581818182,4.365978036363636,87.43704465454546,none,
2026-07-18T12:24:14+00:00,station2,0.0,0.037,0.213,0.0,10928592.454545455,546841.6363636364,87.42873963636364,4.374733090909091,none,
2026-07-18T12:24:14+00:00,station3,0.0,0.008,0.185,0.0,201.1272727272727,1088.5636363636363,0.0016090181818181816,0.00870850909090909,none,
2026-07-18T12:24:29+00:00,station1,0.0,0.091,1.165,0.0,444280.1949055472,8880628.661297066,3.5542415592443777,71.04502929037653,none,
