timestamp,host,metric,value
2026-07-18T12:30:20.796323+00:00,station2,bgp_update_rate,4.6021
2026-07-18T13:13:32.860866+00:00,station2,bgp_update_rate,9.9591
2026-07-18T13:15:39.489388+00:00,station2,bgp_update_rate,9.9966
2026-07-18T13:50:01.933518+00:00,station2,bgp_update_rate,13.2581
2026-07-18T13:53:49.528573+00:00,station2,bgp_update_rate,12.5110
2026-07-18T14:15:34.692619+00:00,station2,bgp_update_rate,11.0660
2026-07-18T14:18:12.292468+00:00,station2,bgp_update_rate,11.0421
2026-07-18T14:37:19.701050+00:00,station2,bgp_update_rate,8.4084
2026-07-18T14:41:49.678738+00:00,station2,bgp_update_rate,10.8240
