ts,p_anom,pred,p_healthy,p_congestion_breach,p_tunnel_degradation,p_bgp_route_flap,p_vrf_leakage
2026-07-21 17:35:45+00:00,0.03659273311495781,healthy(gate),0.9846881031990051,9.226710244547576e-05,0.0008492974448017776,0.0019567504059523344,0.012413641437888145
2026-07-21 17:36:15+00:00,0.8428361415863037,tunnel_degradation,0.2261762171983719,0.0182714331895113,0.39453503489494324,0.007698667235672474,0.3533186614513397
2026-07-21 17:36:45+00:00,0.9655064940452576,tunnel_degradation,0.013657238334417343,0.0005325381061993539,0.9059923887252808,0.001171555370092392,0.07864626497030258
2026-07-21 17:37:15+00:00,0.9645258784294128,tunnel_degradation,0.024917438626289368,0.0007515712059102952,0.8168368935585022,0.0003024659235961735,0.15719161927700043
2026-07-21 17:37:45+00:00,0.9720773696899414,tunnel_degradation,0.018244922161102295,0.0006212855223566294,0.9444507956504822,0.00011780362547142431,0.03656521067023277
2026-07-21 17:38:15+00:00,0.9817641377449036,tunnel_degradation,0.01828904077410698,0.0025302045978605747,0.927727222442627,0.0007878088508732617,0.05066573619842529
2026-07-21 17:38:45+00:00,0.9850783348083496,tunnel_degradation,0.011757642030715942,0.0013162578688934445,0.9372696280479431,0.0004964775289408863,0.04915998503565788
2026-07-21 17:39:15+00:00,0.9835131764411926,tunnel_degradation,0.01572464033961296,0.001201608800329268,0.9258270859718323,0.0005893507623113692,0.05665728822350502
2026-07-21 17:39:45+00:00,0.9835131764411926,tunnel_degradation,0.015412854962050915,0.0006825016462244093,0.9037109017372131,0.000584969122428447,0.0796087384223938
2026-07-21 17:40:15+00:00,0.9748884439468384,tunnel_degradation,0.017264019697904587,0.0007295100949704647,0.9533407092094421,0.0002163161989301443,0.028449418023228645
2026-07-21 17:40:45+00:00,0.9482191205024719,tunnel_degradation,0.022139009088277817,0.0008112799841910601,0.9461484551429749,4.901807551505044e-05,0.03085222654044628
2026-07-21 17:41:15+00:00,0.9326677918434143,tunnel_degradation,0.040119875222444534,0.0011073966743424535,0.8815710544586182,7.88450997788459e-05,0.07712281495332718
2026-07-21 17:41:45+00:00,0.9204427003860474,tunnel_degradation,0.06198675185441971,0.0015025936299934983,0.8766579031944275,0.0001175952929770574,0.05973511561751366
2026-07-21 17:42:15+00:00,0.8914493322372437,tunnel_degradation,0.06928355991840363,0.0019146513659507036,0.8995811939239502,0.00010048078547697514,0.029120130464434624
2026-07-21 17:42:45+00:00,0.8329361081123352,tunnel_degradation,0.21431225538253784,0.003324284218251705,0.7584328055381775,0.00027412219787947834,0.023656582459807396
2026-07-21 17:43:15+00:00,0.7690461277961731,healthy,0.4735771715641022,0.002555858576670289,0.4518266022205353,0.00038634458906017244,0.07165404409170151
