ts,p_anom,pred,p_healthy,p_congestion_breach,p_tunnel_degradation,p_bgp_route_flap,p_vrf_leakage
2026-07-21 17:12:00+00:00,0.510837733745575,healthy,0.7324267625808716,0.0009344537975266576,0.024209484457969666,0.11871232837438583,0.12371700257062912
2026-07-21 17:12:30+00:00,0.5974081158638,healthy,0.7942118048667908,0.0009594481671229005,0.016436295583844185,0.028852855786681175,0.1595396101474762
2026-07-21 17:13:00+00:00,0.4438921809196472,healthy(gate),0.8062317371368408,0.001489970600232482,0.01629289984703064,0.022354738786816597,0.15363065898418427
2026-07-21 17:13:30+00:00,0.05141257867217064,healthy(gate),0.9816505312919617,0.00016004698409233242,0.0020683342590928078,0.003925381228327751,0.01219569705426693
2026-07-21 17:14:00+00:00,0.2681526243686676,healthy(gate),0.9491770267486572,0.00037456920836120844,0.0012093017576262355,0.020619135349988937,0.02861994318664074
2026-07-21 17:14:30+00:00,0.14315424859523773,healthy(gate),0.9037522673606873,0.001119967200793326,0.02316819317638874,0.029918687418103218,0.04204091057181358
2026-07-21 17:15:00+00:00,0.2267785668373108,healthy(gate),0.884605884552002,0.0007795630372129381,0.026104435324668884,0.027779020369052887,0.060731109231710434
2026-07-21 17:15:30+00:00,0.07335565984249115,healthy(gate),0.9514755606651306,0.0003578771138563752,0.0043126619420945644,0.00248232064768672,0.04137159511446953
2026-07-21 17:16:00+00:00,0.20927147567272186,healthy(gate),0.9336807727813721,0.0006385906017385423,0.0057933093048632145,0.020925935357809067,0.03896145150065422
2026-07-21 17:16:30+00:00,0.2706323564052582,healthy(gate),0.9270544648170471,0.0012782178819179535,0.00310116377659142,0.024172546342015266,0.04439366236329079
2026-07-21 17:17:00+00:00,0.20294375717639923,healthy(gate),0.9339330196380615,0.0009213912999257445,0.001941199298016727,0.03760582208633423,0.025598520413041115
2026-07-21 17:17:30+00:00,0.4610713720321655,healthy(gate),0.7819445133209229,0.0015546277863904834,0.014456599950790405,0.10742821544408798,0.09461603313684464
2026-07-21 17:18:00+00:00,0.30061957240104675,healthy(gate),0.811090886592865,0.0015137710142880678,0.010051555931568146,0.1254092901945114,0.05193449929356575
2026-07-21 17:18:30+00:00,0.5752973556518555,healthy,0.6286895871162415,0.0022605631966143847,0.04518347606062889,0.18988214433193207,0.13398419320583344
2026-07-21 17:19:00+00:00,0.5506700277328491,healthy,0.6778908371925354,0.0019606021232903004,0.013155010528862476,0.19303743541240692,0.11395610868930817
2026-07-21 17:19:30+00:00,0.4816293716430664,healthy(gate),0.8403413891792297,0.0007250259513966739,0.033571142703294754,0.0498635396361351,0.07549892365932465
2026-07-21 17:20:00+00:00,0.7989135384559631,tunnel_degradation,0.052462659776210785,0.004780218005180359,0.8374204635620117,0.010457138530910015,0.09487952291965485
2026-07-21 17:20:30+00:00,0.8235002160072327,tunnel_degradation,0.05057405307888985,0.00390028627589345,0.8670519590377808,0.006197881884872913,0.072275809943676
