ts,p_anom,pred,p_healthy,p_congestion_breach,p_tunnel_degradation,p_bgp_route_flap,p_vrf_leakage
2026-07-21 17:53:27+00:00,0.3850020468235016,healthy(gate),0.6195001006126404,0.0006779933464713395,0.0007789758965373039,0.0007287221378646791,0.37831422686576843
2026-07-21 17:53:57+00:00,0.8819634318351746,vrf_leakage,0.09825853258371353,0.002167358761653304,0.0018525624182075262,0.0013894402654841542,0.8963320851325989
2026-07-21 17:54:27+00:00,0.9259403944015503,vrf_leakage,0.05936094745993614,0.0009136785520240664,0.0007525855908170342,0.0013947214465588331,0.9375781416893005
2026-07-21 17:54:57+00:00,0.8833271265029907,vrf_leakage,0.20295241475105286,0.0003327619342599064,0.000713919464033097,0.0014547117752954364,0.7945461869239807
2026-07-21 17:55:27+00:00,0.9187245965003967,vrf_leakage,0.07529963552951813,0.0004659912665374577,0.0008384403772652149,0.0018507704371586442,0.921545147895813
2026-07-21 17:55:57+00:00,0.9497753977775574,vrf_leakage,0.03966496139764786,0.0002861010143533349,0.00041476238402538,0.0018127706134691834,0.9578214883804321
2026-07-21 17:56:27+00:00,0.7693902254104614,vrf_leakage,0.2408609837293625,0.0012629867997020483,0.0010356268612667918,0.0027293239254504442,0.754111111164093
2026-07-21 17:56:57+00:00,0.7531733512878418,vrf_leakage,0.12287289649248123,0.0007072326843626797,0.0003759776009246707,0.0015641406644135714,0.8744797706604004
2026-07-21 17:57:27+00:00,0.7497110366821289,vrf_leakage,0.12913602590560913,0.0005561637226492167,0.0002305167290614918,0.0011455736821517348,0.868931770324707
2026-07-21 17:57:57+00:00,0.7348611950874329,vrf_leakage,0.16131196916103363,0.000618063670117408,0.0002650560636539012,0.001329807797446847,0.8364750742912292
2026-07-21 17:58:27+00:00,0.7139872908592224,vrf_leakage,0.18203546106815338,0.0005851928726769984,0.00044406478991732,0.0014849384315311909,0.8154503703117371
2026-07-21 17:58:57+00:00,0.9171062707901001,vrf_leakage,0.025594888255000114,0.00034942402271553874,0.00015793497732374817,0.0008559325942769647,0.973041832447052
2026-07-21 17:59:27+00:00,0.9684258103370667,vrf_leakage,0.032080959528684616,0.00043999776244163513,0.0003267793799750507,0.0009454069659113884,0.9662068486213684
2026-07-21 17:59:57+00:00,0.9683568477630615,vrf_leakage,0.033050455152988434,0.00031496139126829803,0.00011718031601049006,0.0065565695986151695,0.9599608182907104
2026-07-21 18:00:27+00:00,0.9687770009040833,vrf_leakage,0.02714487910270691,0.00031321062124334276,0.00019200360111426562,0.00921528972685337,0.9631346464157104
2026-07-21 18:00:57+00:00,0.9543604850769043,vrf_leakage,0.0339612141251564,0.00019973299640696496,0.00018636863387655467,0.013974429108202457,0.9516782760620117
2026-07-21 18:01:27+00:00,0.7002329230308533,vrf_leakage,0.3148574233055115,0.0002424341655569151,0.000408026622608304,0.030809970572590828,0.6536821126937866
2026-07-21 18:01:57+00:00,0.7860406041145325,vrf_leakage,0.24418586492538452,0.00036707555409520864,0.0005030398024246097,0.02226029895246029,0.7326837182044983
2026-07-21 18:02:27+00:00,0.6410695314407349,vrf_leakage,0.3118329346179962,0.00021094911789987236,0.00013382207544054836,0.03098340518772602,0.6568388938903809
2026-07-21 18:02:57+00:00,0.49407804012298584,healthy(gate),0.4953280985355377,0.002623198088258505,0.00025587528944015503,0.048655010759830475,0.4531378448009491
2026-07-21 18:03:27+00:00,0.5696624517440796,healthy,0.4399995803833008,0.0021289673168212175,0.0006331490003503859,0.16986504197120667,0.3873732388019562
2026-07-21 18:03:57+00:00,0.4381657540798187,healthy(gate),0.4739189147949219,0.0035904240794479847,0.0004239123372826725,0.03968155011534691,0.48238518834114075
2026-07-21 18:04:27+00:00,0.4174582362174988,healthy(gate),0.48993098735809326,0.0009056357084773481,0.00012815561785828322,0.03980196267366409,0.46923327445983887
2026-07-21 18:04:57+00:00,0.15750481188297272,healthy(gate),0.7977865934371948,0.0003404393792152405,0.00019617359794210643,0.044162970036268234,0.1575138121843338
2026-07-21 18:05:27+00:00,0.08342855423688889,healthy(gate),0.9015004634857178,0.00027878148830495775,0.00013447401579469442,0.02412230893969536,0.07396391034126282
2026-07-21 18:05:57+00:00,0.025385387241840363,healthy(gate),0.933477520942688,0.00027767542633228004,0.00011892379552591592,0.025341447442770004,0.040784452110528946
2026-07-21 18:06:27+00:00,0.039712291210889816,healthy(gate),0.8266621828079224,0.00021977402502670884,0.00014059983368497342,0.06276870518922806,0.11020876467227936
2026-07-21 18:06:57+00:00,0.14494284987449646,healthy(gate),0.94921875,0.0001842147030401975,8.241568866651505e-05,0.010755246505141258,0.03975933790206909
