ts,p_anom,pred,p_healthy,p_congestion_breach,p_tunnel_degradation,p_bgp_route_flap,p_vrf_leakage
2026-07-21 17:53:27+00:00,0.33103451132774353,healthy(gate),0.8722200989723206,0.0006360561237670481,0.0013621310936287045,0.0014458909863606095,0.12433584779500961
2026-07-21 17:53:57+00:00,0.887910783290863,vrf_leakage,0.3063333034515381,0.0010079591302201152,0.0012612221762537956,0.0019179288065060973,0.6894795894622803
2026-07-21 17:54:27+00:00,0.9492504596710205,vrf_leakage,0.2695543169975281,0.0011309206020087004,0.0014383638044819236,0.002247037598863244,0.7256293892860413
2026-07-21 17:54:57+00:00,0.8981851935386658,vrf_leakage,0.39725467562675476,0.0006258297944441438,0.0011284839129075408,0.001611074316315353,0.5993799567222595
2026-07-21 17:55:27+00:00,0.9192684888839722,vrf_leakage,0.2680952847003937,0.0005637998692691326,0.0019611255265772343,0.0027664704248309135,0.7266133427619934
2026-07-21 17:55:57+00:00,0.9369262456893921,vrf_leakage,0.1059618815779686,0.00039445742731913924,0.0007564728730358183,0.0025666598230600357,0.8903205394744873
2026-07-21 17:56:27+00:00,0.9564847946166992,vrf_leakage,0.08881077170372009,0.0009288263390772045,0.0005080678965896368,0.003525612410157919,0.9062266945838928
2026-07-21 17:56:57+00:00,0.9625609517097473,vrf_leakage,0.06447219848632812,0.0006573086138814688,0.0009429340716451406,0.0031642478425055742,0.9307633638381958
2026-07-21 17:57:27+00:00,0.956481397151947,vrf_leakage,0.08859991282224655,0.0005421661189757288,0.0005659247399307787,0.0029357115272432566,0.907356321811676
2026-07-21 17:57:57+00:00,0.9377890229225159,vrf_leakage,0.20553071796894073,0.00041935310582630336,0.0009708961588330567,0.002703840611502528,0.7903751730918884
2026-07-21 17:58:27+00:00,0.9589623212814331,vrf_leakage,0.08589348196983337,0.000355029187630862,0.00015934159455355257,0.0018385706935077906,0.9117535948753357
2026-07-21 17:58:57+00:00,0.9636480212211609,vrf_leakage,0.10733576864004135,0.000351993425283581,0.0002511860802769661,0.0013714248780161142,0.8906895518302917
2026-07-21 17:59:27+00:00,0.9628603458404541,vrf_leakage,0.07232407480478287,0.00026560580590739846,0.00029580158297903836,0.0011603719322010875,0.9259541034698486
2026-07-21 17:59:57+00:00,0.9815090894699097,vrf_leakage,0.05811706557869911,0.0005155416438356042,0.0001586527650943026,0.011630942113697529,0.9295778274536133
2026-07-21 18:00:27+00:00,0.946387529373169,vrf_leakage,0.13234560191631317,0.0013102563098073006,0.0005367280100472271,0.012681478634476662,0.8531259298324585
2026-07-21 18:00:57+00:00,0.9574767351150513,vrf_leakage,0.0790439322590828,0.00022690245532430708,0.00032921944512054324,0.022128231823444366,0.8982716798782349
2026-07-21 18:01:27+00:00,0.9431809782981873,vrf_leakage,0.1133650615811348,0.0004656036908272654,0.00027624357608146966,0.04336157813668251,0.8425315618515015
2026-07-21 18:01:57+00:00,0.9136016368865967,vrf_leakage,0.4171634316444397,0.0035836719907820225,0.001488454407081008,0.11673597246408463,0.46102848649024963
2026-07-21 18:02:27+00:00,0.7554934620857239,healthy,0.7205303311347961,0.0031008392106741667,0.002549674129113555,0.13834752142429352,0.1354716569185257
2026-07-21 18:02:57+00:00,0.7152239084243774,healthy,0.6181603670120239,0.012376431375741959,0.0012763189151883125,0.3094063401222229,0.05878055840730667
2026-07-21 18:03:27+00:00,0.2038036435842514,healthy(gate),0.9250442385673523,0.0023401943035423756,0.0011894323397427797,0.06104249507188797,0.010383643209934235
2026-07-21 18:03:57+00:00,0.15126614272594452,healthy(gate),0.8500628471374512,0.005129070021212101,0.000568133604247123,0.13299959897994995,0.011240380816161633
2026-07-21 18:04:27+00:00,0.12165793776512146,healthy(gate),0.7685831189155579,0.0023083959240466356,0.0004584268026519567,0.21889324486255646,0.009756850078701973
2026-07-21 18:04:57+00:00,0.24457456171512604,healthy(gate),0.7430065870285034,0.0011732259299606085,0.0015546097420156002,0.23910628259181976,0.015159320086240768
